,Last_Update,Province_State,Country_Region,Confirmed,Deaths,Confirmed_perday,Deaths_perday
44,2022-11-28 04:21:02,Amapa,Brazil,180941,2165,0.0,0.0
44,2022-11-29 04:21:05,Amapa,Brazil,180941,2165,0.0,0.0
44,2022-11-30 04:21:07,Amapa,Brazil,181359,2165,418.0,0.0
45,2022-11-23 04:21:06,Amazonas,Brazil,622593,14385,441234.0,12220.0
45,2022-11-24 04:21:09,Amazonas,Brazil,622806,14387,213.0,2.0
45,2022-11-25 04:21:06,Amazonas,Brazil,622947,14389,141.0,2.0
45,2022-11-26 04:21:11,Amazonas,Brazil,623059,14390,112.0,1.0
45,2022-11-27 04:21:05,Amazonas,Brazil,623059,14390,0.0,0.0
45,2022-11-28 04:21:02,Amazonas,Brazil,623059,14390,0.0,0.0
45,2022-11-29 04:21:05,Amazonas,Brazil,623059,14390,0.0,0.0
45,2022-11-30 04:21:07,Amazonas,Brazil,623510,14394,451.0,4.0
46,2022-11-23 04:21:06,Bahia,Brazil,1709861,30816,1086351.0,16422.0
46,2022-11-24 04:21:09,Bahia,Brazil,1711309,30820,1448.0,4.0
46,2022-11-25 04:21:06,Bahia,Brazil,1712993,30822,1684.0,2.0
46,2022-11-26 04:21:11,Bahia,Brazil,1714647,30826,1654.0,4.0
46,2022-11-27 04:21:05,Bahia,Brazil,1714647,30826,0.0,0.0
46,2022-11-28 04:21:02,Bahia,Brazil,1714647,30826,0.0,0.0
46,2022-11-29 04:21:05,Bahia,Brazil,1714647,30826,0.0,0.0
46,2022-11-30 04:21:07,Bahia,Brazil,1717792,30844,3145.0,18.0
47,2022-11-23 04:21:06,Ceara,Brazil,1390807,28016,-326985.0,-2828.0
47,2022-11-24 04:21:09,Ceara,Brazil,1392053,28019,1246.0,3.0
47,2022-11-25 04:21:06,Ceara,Brazil,1393881,28019,1828.0,0.0
47,2022-11-26 04:21:11,Ceara,Brazil,1395391,28019,1510.0,0.0
47,2022-11-27 04:21:05,Ceara,Brazil,1395391,28019,0.0,0.0
47,2022-11-28 04:21:02,Ceara,Brazil,1395391,28019,0.0,0.0
47,2022-11-29 04:21:05,Ceara,Brazil,1395391,28019,0.0,0.0
47,2022-11-30 04:21:07,Ceara,Brazil,1399117,28019,3726.0,0.0
48,2022-11-23 04:21:06,Distrito Federal,Brazil,848144,11833,-550973.0,-16186.0
48,2022-11-24 04:21:09,Distrito Federal,Brazil,849300,11835,1156.0,2.0
48,2022-11-25 04:21:06,Distrito Federal,Brazil,849300,11835,0.0,0.0
48,2022-11-26 04:21:11,Distrito Federal,Brazil,849863,11835,563.0,0.0
48,2022-11-27 04:21:05,Distrito Federal,Brazil,849863,11835,0.0,0.0
48,2022-11-28 04:21:02,Distrito Federal,Brazil,849863,11835,0.0,0.0
48,2022-11-29 04:21:05,Distrito Federal,Brazil,849863,11835,0.0,0.0
48,2022-11-30 04:21:07,Distrito Federal,Brazil,849863,11835,0.0,0.0
49,2022-11-23 04:21:06,Espirito Santo,Brazil,1225897,14840,376034.0,3005.0
49,2022-11-24 04:21:09,Espirito Santo,Brazil,1227961,14841,2064.0,1.0
49,2022-11-25 04:21:06,Espirito Santo,Brazil,1230316,14843,2355.0,2.0
49,2022-11-26 04:21:11,Espirito Santo,Brazil,1234174,14845,3858.0,2.0
49,2022-11-27 04:21:05,Espirito Santo,Brazil,1234174,14845,0.0,0.0
49,2022-11-28 04:21:02,Espirito Santo,Brazil,1234174,14845,0.0,0.0
49,2022-11-29 04:21:05,Espirito Santo,Brazil,1234174,14845,0.0,0.0
49,2022-11-30 04:21:07,Espirito Santo,Brazil,1241324,14851,7150.0,6.0
50,2022-11-23 04:21:06,Goias,Brazil,1739466,27595,498142.0,12744.0
50,2022-11-24 04:21:09,Goias,Brazil,1740389,27607,923.0,12.0
50,2022-11-25 04:21:06,Goias,Brazil,1741257,27609,868.0,2.0
50,2022-11-26 04:21:11,Goias,Brazil,1742286,27612,1029.0,3.0
50,2022-11-27 04:21:05,Goias,Brazil,1742286,27612,0.0,0.0
50,2022-11-28 04:21:02,Goias,Brazil,1742286,27612,0.0,0.0
50,2022-11-29 04:21:05,Goias,Brazil,1742286,27612,0.0,0.0
50,2022-11-30 04:21:07,Goias,Brazil,1742916,27628,630.0,16.0
51,2022-11-23 04:21:06,Maranhao,Brazil,477062,11000,-1265854.0,-16628.0
51,2022-11-24 04:21:09,Maranhao,Brazil,477820,11001,758.0,1.0
51,2022-11-25 04:21:06,Maranhao,Brazil,478710,11002,890.0,1.0
51,2022-11-26 04:21:11,Maranhao,Brazil,479305,11004,595.0,2.0
51,2022-11-27 04:21:05,Maranhao,Brazil,479305,11004,0.0,0.0
51,2022-11-28 04:21:02,Maranhao,Brazil,479305,11004,0.0,0.0
51,2022-11-29 04:21:05,Maranhao,Brazil,479305,11004,0.0,0.0
51,2022-11-30 04:21:07,Maranhao,Brazil,481469,11006,2164.0,2.0
52,2022-11-23 04:21:06,Mato Grosso,Brazil,833922,14963,352453.0,3957.0
52,2022-11-24 04:21:09,Mato Grosso,Brazil,834095,14963,173.0,0.0
52,2022-11-25 04:21:06,Mato Grosso,Brazil,834095,14963,0.0,0.0
52,2022-11-26 04:21:11,Mato Grosso,Brazil,834503,14965,408.0,2.0
52,2022-11-27 04:21:05,Mato Grosso,Brazil,834503,14965,0.0,0.0
52,2022-11-28 04:21:02,Mato Grosso,Brazil,834503,14965,0.0,0.0
52,2022-11-29 04:21:05,Mato Grosso,Brazil,834503,14965,0.0,0.0
52,2022-11-30 04:21:07,Mato Grosso,Brazil,834503,14965,0.0,0.0
53,2022-11-23 04:21:06,Mato Grosso do Sul,Brazil,583685,10848,-250818.0,-4117.0
53,2022-11-24 04:21:09,Mato Grosso do Sul,Brazil,583685,10848,0.0,0.0
53,2022-11-25 04:21:06,Mato Grosso do Sul,Brazil,583685,10848,0.0,0.0
53,2022-11-26 04:21:11,Mato Grosso do Sul,Brazil,583685,10848,0.0,0.0
53,2022-11-27 04:21:05,Mato Grosso do Sul,Brazil,583685,10848,0.0,0.0
53,2022-11-28 04:21:02,Mato Grosso do Sul,Brazil,583685,10848,0.0,0.0
53,2022-11-29 04:21:05,Mato Grosso do Sul,Brazil,583685,10848,0.0,0.0
53,2022-11-30 04:21:07,Mato Grosso do Sul,Brazil,584820,10855,1135.0,7.0
54,2022-11-23 04:21:06,Minas Gerais,Brazil,3894815,63916,3309995.0,53061.0
54,2022-11-24 04:21:09,Minas Gerais,Brazil,3898775,63930,3960.0,14.0
54,2022-11-25 04:21:06,Minas Gerais,Brazil,3901375,63943,2600.0,13.0
54,2022-11-26 04:21:11,Minas Gerais,Brazil,3903542,63943,2167.0,0.0
54,2022-11-27 04:21:05,Minas Gerais,Brazil,3903542,63943,0.0,0.0
54,2022-11-28 04:21:02,Minas Gerais,Brazil,3903542,63943,0.0,0.0
54,2022-11-29 04:21:05,Minas Gerais,Brazil,3903542,63943,0.0,0.0
54,2022-11-30 04:21:07,Minas Gerais,Brazil,3917323,63956,13781.0,13.0
55,2022-11-23 04:21:06,Para,Brazil,849194,18906,-3068129.0,-45050.0
55,2022-11-24 04:21:09,Para,Brazil,849774,18911,580.0,5.0
55,2022-11-25 04:21:06,Para,Brazil,850419,18912,645.0,1.0
55,2022-11-26 04:21:11,Para,Brazil,850758,18913,339.0,1.0
55,2022-11-27 04:21:05,Para,Brazil,850758,18913,0.0,0.0
55,2022-11-28 04:21:02,Para,Brazil,850758,18913,0.0,0.0
55,2022-11-29 04:21:05,Para,Brazil,850758,18913,0.0,0.0
55,2022-11-30 04:21:07,Para,Brazil,851524,18918,766.0,5.0
56,2022-11-23 04:21:06,Paraiba,Brazil,662116,10423,-189408.0,-8495.0
56,2022-11-24 04:21:09,Paraiba,Brazil,662313,10427,197.0,4.0
56,2022-11-25 04:21:06,Paraiba,Brazil,663830,10427,1517.0,0.0
56,2022-11-26 04:21:11,Paraiba,Brazil,665959,10431,2129.0,4.0
56,2022-11-27 04:21:05,Paraiba,Brazil,665959,10431,0.0,0.0
56,2022-11-28 04:21:02,Paraiba,Brazil,665959,10431,0.0,0.0
56,2022-11-29 04:21:05,Paraiba,Brazil,665959,10431,0.0,0.0
56,2022-11-30 04:21:07,Paraiba,Brazil,670213,10441,4254.0,10.0
57,2022-11-23 04:21:06,Parana,Brazil,2763298,45471,2093085.0,35030.0
57,2022-11-24 04:21:09,Parana,Brazil,2765269,45477,1971.0,6.0
57,2022-11-25 04:21:06,Parana,Brazil,2767205,45486,1936.0,9.0
57,2022-11-26 04:21:11,Parana,Brazil,2769123,45486,1918.0,0.0
57,2022-11-27 04:21:05,Parana,Brazil,2769123,45486,0.0,0.0
57,2022-11-28 04:21:02,Parana,Brazil,2769123,45486,0.0,0.0
57,2022-11-29 04:21:05,Parana,Brazil,2769123,45486,0.0,0.0
57,2022-11-30 04:21:07,Parana,Brazil,2775035,45501,5912.0,15.0
58,2022-11-23 04:21:06,Pernambuco,Brazil,1076289,22448,-1698746.0,-23053.0
58,2022-11-24 04:21:09,Pernambuco,Brazil,1077278,22454,989.0,6.0
58,2022-11-25 04:21:06,Pernambuco,Brazil,1078773,22460,1495.0,6.0
58,2022-11-26 04:21:11,Pernambuco,Brazil,1080757,22462,1984.0,2.0
58,2022-11-27 04:21:05,Pernambuco,Brazil,1080757,22462,0.0,0.0
58,2022-11-28 04:21:02,Pernambuco,Brazil,1080757,22462,0.0,0.0
58,2022-11-29 04:21:05,Pernambuco,Brazil,1080757,22462,0.0,0.0
58,2022-11-30 04:21:07,Pernambuco,Brazil,1084285,22472,3528.0,10.0
59,2022-11-23 04:21:06,Piaui,Brazil,405311,7964,-678974.0,-14508.0
59,2022-11-24 04:21:09,Piaui,Brazil,405311,7964,0.0,0.0
59,2022-11-25 04:21:06,Piaui,Brazil,405311,7964,0.0,0.0
59,2022-11-26 04:21:11,Piaui,Brazil,405311,7964,0.0,0.0
59,2022-11-27 04:21:05,Piaui,Brazil,405311,7964,0.0,0.0
59,2022-11-28 04:21:02,Piaui,Brazil,405311,7964,0.0,0.0
59,2022-11-29 04:21:05,Piaui,Brazil,405311,7964,0.0,0.0
59,2022-11-30 04:21:07,Piaui,Brazil,405723,7969,412.0,5.0
60,2022-11-23 04:21:06,Rio Grande do Norte,Brazil,559242,8486,153519.0,517.0
60,2022-11-24 04:21:09,Rio Grande do Norte,Brazil,559810,8487,568.0,1.0
60,2022-11-25 04:21:06,Rio Grande do Norte,Brazil,559810,8487,0.0,0.0
60,2022-11-26 04:21:11,Rio Grande do Norte,Brazil,561565,8490,1755.0,3.0
60,2022-11-27 04:21:05,Rio Grande do Norte,Brazil,561565,8490,0.0,0.0
60,2022-11-28 04:21:02,Rio Grande do Norte,Brazil,561565,8490,0.0,0.0
60,2022-11-29 04:21:05,Rio Grande do Norte,Brazil,561565,8490,0.0,0.0
60,2022-11-30 04:21:07,Rio Grande do Norte,Brazil,563380,8496,1815.0,6.0
61,2022-11-23 04:21:06,Rio Grande do Sul,Brazil,2756039,41239,2192659.0,32743.0
61,2022-11-24 04:21:09,Rio Grande do Sul,Brazil,2757734,41240,1695.0,1.0
61,2022-11-25 04:21:06,Rio Grande do Sul,Brazil,2759582,41244,1848.0,4.0
61,2022-11-26 04:21:11,Rio Grande do Sul,Brazil,2761502,41252,1920.0,8.0
61,2022-11-27 04:21:05,Rio Grande do Sul,Brazil,2761502,41252,0.0,0.0
61,2022-11-28 04:21:02,Rio Grande do Sul,Brazil,2761502,41252,0.0,0.0
61,2022-11-29 04:21:05,Rio Grande do Sul,Brazil,2761502,41252,0.0,0.0
61,2022-11-30 04:21:07,Rio Grande do Sul,Brazil,2766587,41260,5085.0,8.0
62,2022-11-23 04:21:06,Rio de Janeiro,Brazil,2602894,76010,-163693.0,34750.0
62,2022-11-24 04:21:09,Rio de Janeiro,Brazil,2609193,76023,6299.0,13.0
62,2022-11-25 04:21:06,Rio de Janeiro,Brazil,2609193,76023,0.0,0.0
62,2022-11-26 04:21:11,Rio de Janeiro,Brazil,2620574,76054,11381.0,31.0
62,2022-11-27 04:21:05,Rio de Janeiro,Brazil,2620574,76054,0.0,0.0
62,2022-11-28 04:21:02,Rio de Janeiro,Brazil,2620574,76054,0.0,0.0
62,2022-11-29 04:21:05,Rio de Janeiro,Brazil,2620574,76054,0.0,0.0
62,2022-11-30 04:21:07,Rio de Janeiro,Brazil,2632580,76070,12006.0,16.0
63,2022-11-23 04:21:06,Rondonia,Brazil,458454,7364,-2174126.0,-68706.0
63,2022-11-24 04:21:09,Rondonia,Brazil,458659,7364,205.0,0.0
63,2022-11-25 04:21:06,Rondonia,Brazil,458659,7364,0.0,0.0
63,2022-11-26 04:21:11,Rondonia,Brazil,459087,7364,428.0,0.0
63,2022-11-27 04:21:05,Rondonia,Brazil,459087,7364,0.0,0.0
63,2022-11-28 04:21:02,Rondonia,Brazil,459087,7364,0.0,0.0
63,2022-11-29 04:21:05,Rondonia,Brazil,459087,7364,0.0,0.0
63,2022-11-30 04:21:07,Rondonia,Brazil,459167,7364,80.0,0.0
64,2022-11-23 04:21:06,Roraima,Brazil,177522,2175,-281645.0,-5189.0
64,2022-11-24 04:21:09,Roraima,Brazil,177522,2176,0.0,1.0
64,2022-11-25 04:21:06,Roraima,Brazil,177522,2176,0.0,0.0
64,2022-11-26 04:21:11,Roraima,Brazil,178542,2176,1020.0,0.0
64,2022-11-27 04:21:05,Roraima,Brazil,178542,2176,0.0,0.0
64,2022-11-28 04:21:02,Roraima,Brazil,178542,2176,0.0,0.0
64,2022-11-29 04:21:05,Roraima,Brazil,178542,2176,0.0,0.0
64,2022-11-30 04:21:07,Roraima,Brazil,178756,2176,214.0,0.0
65,2022-11-23 04:21:06,Santa Catarina,Brazil,1895690,22437,1716934.0,20261.0
65,2022-11-24 04:21:09,Santa Catarina,Brazil,1897131,22440,1441.0,3.0
65,2022-11-25 04:21:06,Santa Catarina,Brazil,1897131,22440,0.0,0.0
65,2022-11-26 04:21:11,Santa Catarina,Brazil,1901171,22446,4040.0,6.0
65,2022-11-27 04:21:05,Santa Catarina,Brazil,1901171,22446,0.0,0.0
65,2022-11-28 04:21:02,Santa Catarina,Brazil,1901171,22446,0.0,0.0
65,2022-11-29 04:21:05,Santa Catarina,Brazil,1901171,22446,0.0,0.0
65,2022-11-30 04:21:07,Santa Catarina,Brazil,1905548,22458,4377.0,12.0
66,2022-11-23 04:21:06,Sao Paulo,Brazil,6174756,176037,4269208.0,153579.0
66,2022-11-24 04:21:09,Sao Paulo,Brazil,6177577,176074,2821.0,37.0
66,2022-11-25 04:21:06,Sao Paulo,Brazil,6182046,176102,4469.0,28.0
66,2022-11-26 04:21:11,Sao Paulo,Brazil,6185851,176133,3805.0,31.0
66,2022-11-27 04:21:05,Sao Paulo,Brazil,6185851,176133,0.0,0.0
66,2022-11-28 04:21:02,Sao Paulo,Brazil,6185851,176133,0.0,0.0
66,2022-11-29 04:21:05,Sao Paulo,Brazil,6185851,176133,0.0,0.0
66,2022-11-30 04:21:07,Sao Paulo,Brazil,6190288,176199,4437.0,66.0
67,2022-11-23 04:21:06,Sergipe,Brazil,344020,6444,-5846268.0,-169755.0
67,2022-11-24 04:21:09,Sergipe,Brazil,344517,6445,497.0,1.0
67,2022-11-25 04:21:06,Sergipe,Brazil,345022,6445,505.0,0.0
67,2022-11-26 04:21:11,Sergipe,Brazil,345839,6445,817.0,0.0
67,2022-11-27 04:21:05,Sergipe,Brazil,345839,6445,0.0,0.0
67,2022-11-28 04:21:02,Sergipe,Brazil,345839,6445,0.0,0.0
67,2022-11-29 04:21:05,Sergipe,Brazil,345839,6445,0.0,0.0
67,2022-11-30 04:21:07,Sergipe,Brazil,347392,6447,1553.0,2.0
68,2022-11-23 04:21:06,Tocantins,Brazil,345317,4208,-2075.0,-2239.0
68,2022-11-24 04:21:09,Tocantins,Brazil,345317,4208,0.0,0.0
68,2022-11-25 04:21:06,Tocantins,Brazil,345317,4208,0.0,0.0
68,2022-11-26 04:21:11,Tocantins,Brazil,345317,4208,0.0,0.0
68,2022-11-27 04:21:05,Tocantins,Brazil,345317,4208,0.0,0.0
68,2022-11-28 04:21:02,Tocantins,Brazil,345317,4208,0.0,0.0
68,2022-11-29 04:21:05,Tocantins,Brazil,345317,4208,0.0,0.0
68,2022-11-30 04:21:07,Tocantins,Brazil,345317,4208,0.0,0.0
69,2022-11-23 04:21:06,None,Brunei,248861,225,-96456.0,-3983.0
69,2022-11-24 04:21:09,None,Brunei,253406,225,4545.0,0.0
69,2022-11-25 04:21:06,None,Brunei,253406,225,0.0,0.0
69,2022-11-26 04:21:11,None,Brunei,253406,225,0.0,0.0
69,2022-11-27 04:21:05,None,Brunei,253406,225,0.0,0.0
69,2022-11-28 04:21:02,None,Brunei,253406,225,0.0,0.0
69,2022-11-29 04:21:05,None,Brunei,253406,225,0.0,0.0
69,2022-11-30 04:21:07,None,Brunei,253406,225,0.0,0.0
70,2022-11-23 04:21:06,None,Bulgaria,1285855,38015,1032449.0,37790.0
70,2022-11-24 04:21:09,None,Bulgaria,1286107,38020,252.0,5.0
70,2022-11-25 04:21:06,None,Bulgaria,1286305,38022,198.0,2.0
70,2022-11-26 04:21:11,None,Bulgaria,1286488,38027,183.0,5.0
70,2022-11-27 04:21:05,None,Bulgaria,1286538,38027,50.0,0.0
70,2022-11-28 04:21:02,None,Bulgaria,1286584,38027,46.0,0.0
70,2022-11-29 04:21:05,None,Bulgaria,1286872,38033,288.0,6.0
70,2022-11-30 04:21:07,None,Bulgaria,1287035,38039,163.0,6.0
71,2022-11-23 04:21:06,None,Burkina Faso,21631,387,-1265404.0,-37652.0
71,2022-11-24 04:21:09,None,Burkina Faso,21631,387,0.0,0.0
71,2022-11-25 04:21:06,None,Burkina Faso,21631,387,0.0,0.0
71,2022-11-26 04:21:11,None,Burkina Faso,21631,387,0.0,0.0
71,2022-11-27 04:21:05,None,Burkina Faso,21631,387,0.0,0.0
71,2022-11-28 04:21:02,None,Burkina Faso,21631,387,0.0,0.0
71,2022-11-29 04:21:05,None,Burkina Faso,21631,387,0.0,0.0
71,2022-11-30 04:21:07,None,Burkina Faso,21631,387,0.0,0.0
72,2022-11-23 04:21:06,None,Burma,633075,19487,611444.0,19100.0
72,2022-11-24 04:21:09,None,Burma,633096,19488,21.0,1.0
72,2022-11-25 04:21:06,None,Burma,633118,19488,22.0,0.0
72,2022-11-26 04:21:11,None,Burma,633137,19488,19.0,0.0
72,2022-11-27 04:21:05,None,Burma,633157,19488,20.0,0.0
72,2022-11-28 04:21:02,None,Burma,633167,19488,10.0,0.0
72,2022-11-29 04:21:05,None,Burma,633196,19488,29.0,0.0
72,2022-11-30 04:21:07,None,Burma,633217,19488,21.0,0.0
73,2022-11-23 04:21:06,None,Burundi,50639,38,-582578.0,-19450.0
73,2022-11-24 04:21:09,None,Burundi,50778,38,139.0,0.0
73,2022-11-25 04:21:06,None,Burundi,50778,38,0.0,0.0
73,2022-11-26 04:21:11,None,Burundi,50778,38,0.0,0.0
73,2022-11-27 04:21:05,None,Burundi,50778,38,0.0,0.0
73,2022-11-28 04:21:02,None,Burundi,50778,38,0.0,0.0
73,2022-11-29 04:21:05,None,Burundi,50778,38,0.0,0.0
73,2022-11-30 04:21:07,None,Burundi,50778,38,0.0,0.0
74,2022-11-23 04:21:06,None,Cabo Verde,62862,411,12084.0,373.0
74,2022-11-24 04:21:09,None,Cabo Verde,62862,412,0.0,1.0
74,2022-11-25 04:21:06,None,Cabo Verde,62892,412,30.0,0.0
74,2022-11-26 04:21:11,None,Cabo Verde,62927,412,35.0,0.0
74,2022-11-27 04:21:05,None,Cabo Verde,62948,412,21.0,0.0
74,2022-11-28 04:21:02,None,Cabo Verde,62969,412,21.0,0.0
74,2022-11-29 04:21:05,None,Cabo Verde,62991,412,22.0,0.0
74,2022-11-30 04:21:07,None,Cabo Verde,63015,412,24.0,0.0
75,2022-11-23 04:21:06,None,Cambodia,138035,3056,75020.0,2644.0
75,2022-11-24 04:21:09,None,Cambodia,138039,3056,4.0,0.0
75,2022-11-25 04:21:06,None,Cambodia,138046,3056,7.0,0.0
75,2022-11-26 04:21:11,None,Cambodia,138055,3056,9.0,0.0
75,2022-11-27 04:21:05,None,Cambodia,138059,3056,4.0,0.0
75,2022-11-28 04:21:02,None,Cambodia,138063,3056,4.0,0.0
75,2022-11-29 04:21:05,None,Cambodia,138073,3056,10.0,0.0
75,2022-11-30 04:21:07,None,Cambodia,138082,3056,9.0,0.0
76,2022-11-23 04:21:06,None,Cameroon,123993,1965,-14089.0,-1091.0
76,2022-11-24 04:21:09,None,Cameroon,123993,1965,0.0,0.0
76,2022-11-25 04:21:06,None,Cameroon,123993,1965,0.0,0.0
76,2022-11-26 04:21:11,None,Cameroon,123993,1965,0.0,0.0
76,2022-11-27 04:21:05,None,Cameroon,123993,1965,0.0,0.0
76,2022-11-28 04:21:02,None,Cameroon,123993,1965,0.0,0.0
76,2022-11-29 04:21:05,None,Cameroon,123993,1965,0.0,0.0
76,2022-11-30 04:21:07,None,Cameroon,123993,1965,0.0,0.0
77,2022-11-23 04:21:06,Alberta,Canada,616682,5137,492689.0,3172.0
77,2022-11-24 04:21:09,Alberta,Canada,618030,5177,1348.0,40.0
77,2022-11-25 04:21:06,Alberta,Canada,618030,5177,0.0,0.0
77,2022-11-26 04:21:11,Alberta,Canada,618030,5177,0.0,0.0
77,2022-11-27 04:21:05,Alberta,Canada,618030,5177,0.0,0.0
77,2022-11-28 04:21:02,Alberta,Canada,618030,5177,0.0,0.0
77,2022-11-29 04:21:05,Alberta,Canada,618030,5177,0.0,0.0
77,2022-11-30 04:21:07,Alberta,Canada,618030,5177,0.0,0.0
78,2022-11-23 04:21:06,British Columbia,Canada,388984,4607,-229046.0,-570.0
78,2022-11-24 04:21:09,British Columbia,Canada,388984,4607,0.0,0.0
78,2022-11-25 04:21:06,British Columbia,Canada,389479,4642,495.0,35.0
78,2022-11-26 04:21:11,British Columbia,Canada,389479,4642,0.0,0.0
78,2022-11-27 04:21:05,British Columbia,Canada,389479,4642,0.0,0.0
78,2022-11-28 04:21:02,British Columbia,Canada,389479,4642,0.0,0.0
78,2022-11-29 04:21:05,British Columbia,Canada,389479,4642,0.0,0.0
78,2022-11-30 04:21:07,British Columbia,Canada,389479,4642,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,-389479.0,-4641.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
79,2020-12-21 13:27:30,Diamond Princess,Canada,0,1,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,13.0,-1.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
80,2020-12-21 13:27:30,Grand Princess,Canada,13,0,0.0,0.0
81,2022-11-23 04:21:06,Manitoba,Canada,152072,2256,152059.0,2256.0
81,2022-11-24 04:21:09,Manitoba,Canada,152072,2256,0.0,0.0
81,2022-11-25 04:21:06,Manitoba,Canada,152072,2256,0.0,0.0
81,2022-11-26 04:21:11,Manitoba,Canada,152072,2256,0.0,0.0
81,2022-11-27 04:21:05,Manitoba,Canada,152072,2256,0.0,0.0
81,2022-11-28 04:21:02,Manitoba,Canada,152072,2256,0.0,0.0
81,2022-11-29 04:21:05,Manitoba,Canada,152072,2256,0.0,0.0
81,2022-11-30 04:21:07,Manitoba,Canada,152072,2256,0.0,0.0
82,2022-11-23 04:21:06,New Brunswick,Canada,81787,603,-70285.0,-1653.0
82,2022-11-24 04:21:09,New Brunswick,Canada,81787,603,0.0,0.0
82,2022-11-25 04:21:06,New Brunswick,Canada,81787,603,0.0,0.0
82,2022-11-26 04:21:11,New Brunswick,Canada,81787,603,0.0,0.0
82,2022-11-27 04:21:05,New Brunswick,Canada,81787,603,0.0,0.0
82,2022-11-28 04:21:02,New Brunswick,Canada,81787,603,0.0,0.0
82,2022-11-29 04:21:05,New Brunswick,Canada,82223,609,436.0,6.0
82,2022-11-30 04:21:07,New Brunswick,Canada,82223,609,0.0,0.0
83,2022-11-23 04:21:06,Newfoundland and Labrador,Canada,53150,268,-29073.0,-341.0
83,2022-11-24 04:21:09,Newfoundland and Labrador,Canada,53150,268,0.0,0.0
83,2022-11-25 04:21:06,Newfoundland and Labrador,Canada,53150,268,0.0,0.0
83,2022-11-26 04:21:11,Newfoundland and Labrador,Canada,53150,268,0.0,0.0
83,2022-11-27 04:21:05,Newfoundland and Labrador,Canada,53150,268,0.0,0.0
83,2022-11-28 04:21:02,Newfoundland and Labrador,Canada,53150,268,0.0,0.0
83,2022-11-29 04:21:05,Newfoundland and Labrador,Canada,53299,271,149.0,3.0
83,2022-11-30 04:21:07,Newfoundland and Labrador,Canada,53299,271,0.0,0.0
84,2022-11-23 04:21:06,Northwest Territories,Canada,11511,22,-41788.0,-249.0
84,2022-11-24 04:21:09,Northwest Territories,Canada,11511,22,0.0,0.0
84,2022-11-25 04:21:06,Northwest Territories,Canada,11511,22,0.0,0.0
84,2022-11-26 04:21:11,Northwest Territories,Canada,11511,22,0.0,0.0
84,2022-11-27 04:21:05,Northwest Territories,Canada,11511,22,0.0,0.0
84,2022-11-28 04:21:02,Northwest Territories,Canada,11511,22,0.0,0.0
84,2022-11-29 04:21:05,Northwest Territories,Canada,11511,22,0.0,0.0
84,2022-11-30 04:21:07,Northwest Territories,Canada,11511,22,0.0,0.0
85,2022-11-23 04:21:06,Nova Scotia,Canada,131825,628,120314.0,606.0
85,2022-11-24 04:21:09,Nova Scotia,Canada,131825,628,0.0,0.0
85,2022-11-25 04:21:06,Nova Scotia,Canada,131825,628,0.0,0.0
85,2022-11-26 04:21:11,Nova Scotia,Canada,131825,628,0.0,0.0
85,2022-11-27 04:21:05,Nova Scotia,Canada,131825,628,0.0,0.0
85,2022-11-28 04:21:02,Nova Scotia,Canada,131825,628,0.0,0.0
85,2022-11-29 04:21:05,Nova Scotia,Canada,132351,639,526.0,11.0
85,2022-11-30 04:21:07,Nova Scotia,Canada,132351,639,0.0,0.0
86,2022-11-23 04:21:06,Nunavut,Canada,3531,7,-128820.0,-632.0
86,2022-11-24 04:21:09,Nunavut,Canada,3531,7,0.0,0.0
86,2022-11-25 04:21:06,Nunavut,Canada,3531,7,0.0,0.0
86,2022-11-26 04:21:11,Nunavut,Canada,3531,7,0.0,0.0
86,2022-11-27 04:21:05,Nunavut,Canada,3531,7,0.0,0.0
86,2022-11-28 04:21:02,Nunavut,Canada,3531,7,0.0,0.0
86,2022-11-29 04:21:05,Nunavut,Canada,3531,7,0.0,0.0
86,2022-11-30 04:21:07,Nunavut,Canada,3531,7,0.0,0.0
87,2022-11-23 04:21:06,Ontario,Canada,1530915,15154,1527384.0,15147.0
87,2022-11-24 04:21:09,Ontario,Canada,1530915,15154,0.0,0.0
87,2022-11-25 04:21:06,Ontario,Canada,1531052,15176,137.0,22.0
87,2022-11-26 04:21:11,Ontario,Canada,1531401,15176,349.0,0.0
87,2022-11-27 04:21:05,Ontario,Canada,1531401,15176,0.0,0.0
